,file_name,mean,std,min,max
2255,202306190620.nc,4843.835419753086,1266.6567567857019,2020,7754
2256,202308211730.nc,4223.343751851852,1110.623332985446,3039,7554
2257,202308292000.nc,4671.449080246914,1097.2642827605362,3024,7531
2258,202207272140.nc,4317.731695061729,1159.0685497059258,2968,7489
2259,202307062300.nc,5007.150737037037,1260.1032110914712,2898,7671
2260,202207261320.nc,4245.8975222222225,1051.0424036439085,3032,7253
2261,202307082110.nc,4545.479611111111,1053.2499568708708,2990,7539
2262,202307240500.nc,4105.779918518519,1153.710782441668,1819,7634
2263,202207071620.nc,4422.745872839506,1099.429123056852,2908,7451
2264,202208221210.nc,4635.730277777778,979.4873636625508,2943,7792
2265,202306302230.nc,4438.673966666666,1243.6348566704467,2979,7670
2266,202307192040.nc,4405.412779012346,1006.4574626460654,3069,7712
2267,202307212010.nc,5132.480592592593,1298.4257463896615,3221,7579
2268,202307211320.nc,4850.52091728395,1300.6773186208839,3156,7800
2269,202206121150.nc,5651.071809876543,1023.7105391668908,3244,7389
2270,202206201800.nc,4826.929483950617,1252.3486650400066,3045,7714
2271,202206301240.nc,4477.150551851852,1127.3996163331856,2980,7495
2272,202307211510.nc,4857.198875308642,1262.9467627326023,3169,7686
2273,202306112120.nc,5119.48385308642,1044.8082956068577,3484,7455
2274,202106112200.nc,4625.306406172839,986.3715370371276,3195,7574
2275,202306271540.nc,4481.235087654321,1139.7499152003593,3020,7440
2276,202106071610.nc,4585.188322222222,895.6758414367923,3225,7522
2277,202308201930.nc,4537.026551851852,1216.3456798536765,3076,7373
2278,202106170450.nc,5056.343108641975,1163.2277809314824,1811,7737
2279,202107040910.nc,5031.302097530865,1183.4364903779456,2557,7700
2280,202306081420.nc,5047.179732098765,1143.6465268113793,3103,7338
2281,202107251230.nc,4715.350681481482,1322.099638135606,2944,7664
2282,202208251850.nc,4519.690144444445,953.1134026464794,3034,7498
2283,202306040850.nc,4441.167380246913,1036.1481766601719,2427,7121
2284,202307172110.nc,4468.8361888888885,1089.6935173670834,3024,7576
2285,202206282030.nc,4685.261520987654,1117.551138408167,3048,7509
2286,202308050210.nc,4109.307497530865,1229.6338059280379,2427,7588
2287,202207281710.nc,4429.720837037037,1110.918892421785,2952,7406
2288,202307242220.nc,4212.734358024692,924.9271749936578,3136,7434
2289,202106262120.nc,4962.544091358025,1086.6697784023393,3281,7564
2290,202307270220.nc,3873.440522222222,1025.4441145450037,2186,7457
2291,202106212140.nc,4367.325109876543,675.8233784067395,3133,7165
2292,202206022340.nc,4297.647107407407,878.3694881539914,2710,7226
2293,202106272310.nc,4481.7132382716045,1008.1624546392583,3129,7641
2294,202308162130.nc,4121.119251851852,949.9230128356708,3026,7372
2295,202107030040.nc,5516.487692592593,1290.0008539452178,3031,7650
2296,202106241110.nc,4576.36408271605,1022.8561866006542,3036,7200
2297,202306130900.nc,4578.882848148148,1208.005589511693,2177,7547
2298,202107151340.nc,4442.499271604938,1173.9074443270147,3174,7673
2299,202308110330.nc,4151.726474074074,1123.2438661551519,2070,7180
2300,202106201240.nc,4475.062824691358,856.9962876354596,3033,7294
2301,202207231940.nc,4478.252528395062,999.2352230987764,2979,7666
2302,202208172220.nc,4353.219666666667,1201.8121098814354,2989,7763
2303,202307171700.nc,4399.061719753086,1039.670868759658,3019,7676
2304,202107171620.nc,4285.304619753087,1070.037682827574,3083,7656
2305,202206171100.nc,4587.607332098765,1220.6576593376103,2652,7536
2306,202307230900.nc,4579.8027382716045,1177.4394549856677,2642,7544
2307,202208290920.nc,5037.6205580246915,993.7565757957868,3033,7709
2308,202206090850.nc,4771.31062345679,1050.3636127037532,2788,7338
2309,202308132230.nc,4204.432377777778,1006.912071515203,3042,7529
2310,202308080310.nc,4105.673859259259,1115.638120074373,1844,7560
2311,202106131130.nc,5041.201772839506,1241.474967891043,3236,7444
2312,202306290150.nc,4758.449450617284,1330.7798530752311,1815,7625
2313,202307071220.nc,4916.886519753087,1307.1968056848223,2792,7716
2314,202107220510.nc,4501.400169135803,1293.411892669151,2049,7415
2315,202209090240.nc,3809.3585790123457,1007.0828074122254,1799,7128
2316,202307181200.nc,4232.076486419753,1128.2460955680913,2817,7714
2317,202207041440.nc,4549.732722222222,1002.4221844400948,3198,7701
2318,202208241100.nc,4239.949343209876,859.0412524174131,2939,7471
2319,202208311330.nc,4367.774502469136,912.9780779021344,3111,7681
2320,202306021900.nc,4197.5834,600.0559187028871,3162,6943
2321,202206211200.nc,4690.687716049382,1160.2007447264973,2738,7531
2322,202207031810.nc,4804.593212345679,1077.132286532952,3250,7649
2323,202206230650.nc,5025.345325925926,1530.901082522487,1767,7606
2324,202307100120.nc,4259.03132962963,1112.7607425877225,2331,7644
2325,202207081530.nc,4174.809437037037,1029.2446476963985,2863,7700
2326,202306291350.nc,5067.100728395062,1234.8781319866057,2936,7760
2327,202307222100.nc,4744.770453086419,1175.0536325488465,3129,7549
2328,202308170020.nc,4049.8505938271605,1027.227176926945,2867,7589
2329,202308190950.nc,3734.975377777778,782.2722635295037,2739,7373
2330,202306211350.nc,4707.3290074074075,1133.0796760783333,2840,7336
2331,202206050900.nc,5453.661787654321,1283.3835530780245,2217,7482
2332,202208191300.nc,4674.12111728395,1010.0635128134386,2991,7754
2333,202306021620.nc,4182.073814814815,608.3689646435759,3126,6980
2334,202106140920.nc,5123.651930864197,1193.3518426294636,2836,7747
2335,202306211650.nc,4639.540135802469,1091.9064168743305,2965,7409
2336,202307130510.nc,5386.241492592592,1311.6650065097856,2279,7608
2337,202208030640.nc,3820.068086419753,1111.4580389501693,2073,7570
2338,202107281230.nc,4401.360890123457,1264.9428511968918,2959,7760
2339,202308172200.nc,4118.906372839506,924.1852215814265,3082,7645
2340,202106010350.nc,4681.576796296296,1446.6559573041418,1721,7304
2341,202209020300.nc,4184.123490123457,1417.6700332625653,1844,7638
2342,202209010520.nc,4061.940813580247,1211.141804837125,1705,7562
2343,202206250500.nc,4598.076180246913,1392.9150181974587,1852,7557
2344,202207131940.nc,4616.133035802469,1077.3440903267485,2933,7438
2345,202209062240.nc,3812.341903703704,484.84106837788397,3038,6732
2346,202107211120.nc,4187.427054320988,1140.545128882325,2786,7321
2347,202306021940.nc,4210.050981481481,599.5707024626086,3181,6929
2348,202106220000.nc,4115.210509876543,765.2844267396817,2598,7206
2349,202106202040.nc,4433.994433333333,839.0913960136128,3138,7462
2350,202209091610.nc,4220.129759259259,865.7853897799162,3056,7389
2351,202307252200.nc,4238.209697530864,988.6966919698534,3081,7465
2352,202206160500.nc,4303.531003703703,1213.6235543104142,1242,7370
2353,202209011740.nc,4388.141401234568,1058.2408679721418,3067,7638
2354,202106100110.nc,5259.098811111111,1447.8844434896482,2021,7574
2355,202207290730.nc,4361.917222222222,1242.5886522879375,2167,7688
2356,202206070050.nc,4202.934601234568,756.0615581922465,2547,6975
2357,202308061340.nc,4120.331630864198,803.4235637032078,3084,7402
2358,202206220630.nc,4788.326137037037,1384.8983980449514,2228,7297
2359,202307191840.nc,4411.947653086419,1064.7479319929469,3021,7752
2360,202208271430.nc,4365.539830864198,931.6743066200607,2986,7293
2361,202106271210.nc,4579.737175308642,941.8871715828374,3051,7606
2362,202307061250.nc,5102.667690123457,1242.8211694400838,2822,7758
2363,202107021710.nc,5401.1688543209875,1205.9112287310274,3402,7690
2364,202208030210.nc,3798.4593641975307,950.3228984880386,2418,7291
2365,202106161300.nc,4931.129714814815,1078.3272181325226,3248,7658
2366,202307251510.nc,4152.295855555555,908.8331348786971,3034,7459
2367,202306032210.nc,4518.431754320987,814.7135493400915,3232,7085
2368,202306110230.nc,4932.254801234568,1297.8192829734858,1607,7410
2369,202206021330.nc,4350.90497037037,882.758305921317,2985,7185
2370,202107241810.nc,4648.630765432099,1288.906877668205,3043,7398
2371,202209061630.nc,3865.289350617284,576.0704482121789,3044,6805
2372,202207190450.nc,4594.076240740741,1349.0444672766794,1096,7749
2373,202308240910.nc,4546.161972839506,1285.2016940021647,2647,7530
2374,202207221010.nc,4409.56474691358,1242.3462583176984,2787,7785
2375,202307302020.nc,4727.874538271605,1182.5432416096414,3182,7409
2376,202107280500.nc,4145.525124691358,1271.4309597334613,1848,7471
2377,202206160410.nc,4308.82055308642,1212.8121670163946,1177,7342
2378,202106101940.nc,5652.053044444445,1379.8573537211685,3296,7590
2379,202306292110.nc,4879.779928395062,1243.01968803696,3050,7617
2380,202106301930.nc,4738.479992592593,1056.378646287891,3169,7708
2381,202208131300.nc,4551.5224148148145,1142.1191474347509,2794,7615
2382,202206272320.nc,5393.234279012346,1193.4682364084154,2909,7547
2383,202206040840.nc,5323.271187654321,1131.4058304388764,2521,7734
2384,202307022150.nc,4985.67951728395,1294.691587598466,3112,7717
2385,202107031130.nc,5611.549011111111,1172.1087909901664,3143,7813
2386,202206191940.nc,4491.235512345679,1148.0795953078905,3043,7668
2387,202208282140.nc,5106.186786419753,1172.7304426421795,3136,7343
2388,202106130830.nc,5033.400661728395,1382.344941614954,2561,7501
2389,202106300650.nc,4741.260496296296,1321.640711094797,1864,7619
2390,202209020810.nc,4279.087987654321,1290.5884254689677,2300,7662
2391,202206120040.nc,5155.95824691358,1235.068645286674,2424,7438
2392,202107290740.nc,4516.900875308642,1284.0709297762792,2357,7732
2393,202207160240.nc,4763.946291358025,1144.0423232045582,2013,7648
2394,202208010020.nc,4250.804249382716,1307.9607362052334,2556,7720
2395,202207030120.nc,4616.221096296296,1166.2199415386249,2562,7573
2396,202306012150.nc,4529.43444691358,1013.415418372027,3280,7566
2397,202206211750.nc,4642.869337037037,1139.5174884415887,2968,7486
2398,202206011550.nc,4485.200769135802,883.7405460470605,3105,7178
2399,202206110210.nc,4765.0778580246915,1350.2959401840894,2009,7659
2400,202106111720.nc,4611.243680246914,896.9132839135999,3076,7553
2401,202107070540.nc,5098.290520987654,1310.156772307134,1981,7768
2402,202307130830.nc,5457.886897530864,1278.8855065489317,2936,7611
2403,202308261000.nc,4424.758322222222,1219.1914343988826,2982,7767
2404,202307110830.nc,4835.723690123456,1367.4947009461555,2536,7753
2405,202208160040.nc,4328.747811111111,1138.3964206733958,2758,7599
2406,202307080640.nc,4721.785479012346,1414.278271000863,1844,7611
2407,202209090810.nc,3977.83607654321,949.976668990032,2382,7363
2408,202106190440.nc,4311.426020987655,1200.1015532208744,1363,7373
2409,202306280450.nc,4850.674156790124,1296.6987303520323,1874,7509
2410,202207090900.nc,4095.932737037037,1165.9411037770853,2576,7723
2411,202207050810.nc,4662.23279382716,1249.6258590724624,2628,7820
2412,202307132210.nc,5558.876990123456,1248.2849214256712,3044,7668
2413,202206041420.nc,5609.001895061729,945.4388493887088,3203,7607
2414,202107120720.nc,4873.09447654321,1318.3705311285812,2296,7558
2415,202307041950.nc,4945.551975308642,1235.3612087897689,2998,7702
2416,202208110500.nc,4279.6221172839505,1389.143153535047,1455,7624
2417,202207111650.nc,4727.77311728395,993.6532692051142,2855,7625
2418,202209050800.nc,5308.667043209876,1497.5645701243163,2410,7679
2419,202306290000.nc,4770.597307407407,1217.3381419412995,2703,7514
2420,202207091900.nc,4193.047288888889,995.5689717403593,2998,7531
2421,202307251730.nc,4239.4163061728395,971.7272267756379,3101,7519
2422,202306111830.nc,5143.994524691358,1075.3691467336064,3257,7485
2423,202308240440.nc,4555.351113580247,1391.1174678256411,1976,7637
2424,202107070000.nc,4896.640797530864,1158.239584880202,3057,7656
2425,202107070100.nc,4932.071701234568,1191.5683799631765,2830,7648
2426,202308041500.nc,4171.031114814815,1152.9122814344921,2888,7655
2427,202307062240.nc,5020.755420987654,1256.5745072630311,2956,7734
2428,202207070450.nc,4239.51352345679,1380.053910852432,1178,7470
2429,202206101250.nc,5411.06008271605,1034.9255280125435,3400,7508
2430,202307012020.nc,4901.308051851852,1067.227449710308,3051,7600
2431,202106162130.nc,5071.285361728395,1063.9819038443225,3204,7587
2432,202307070140.nc,4881.66287037037,1354.511234771652,2123,7683
2433,202206161900.nc,4763.420860493828,1224.9763231064946,3042,7643
2434,202106271100.nc,4647.949282716049,1008.8111975026692,2974,7448
2435,202206061810.nc,4559.701469135803,669.415005990122,3104,7179
2436,202308210110.nc,4361.668554320988,1328.3156713735636,2637,7469
2437,202106221220.nc,4042.6037592592593,743.8658627351158,2945,7288
2438,202209081120.nc,3910.097212345679,692.490440712473,3055,7596
2439,202207280900.nc,4408.83145308642,1318.3745267434485,2171,7692
2440,202207261540.nc,4147.590925925926,932.0742559205032,2991,7294
2441,202206210120.nc,4551.310779012346,1216.9236851227367,2360,7640
2442,202306062000.nc,4462.636939506173,801.5742491170558,3297,7245
2443,202307080830.nc,4760.579302469136,1366.921423894308,2190,7759
2444,202207192240.nc,4827.559462962963,945.1269717573232,3204,7591
2445,202107012150.nc,4914.525279012346,1074.0234717659484,3335,7586
2446,202308261200.nc,4578.204353086419,1214.6246455421258,2962,7765
2447,202208111100.nc,4347.817122222222,1099.6767256504065,2782,7489
2448,202208291230.nc,4935.742412345679,987.827428224335,3077,7608
2449,202307310330.nc,4503.078603703703,1224.1731845246047,2155,7573
2450,202106151110.nc,4893.080485185185,1168.246030985551,3177,7598
2451,202107190900.nc,4106.303724691358,1122.3559884960919,2294,7632
2452,202206020450.nc,3984.23477654321,1273.6090158711856,873,7293
2453,202107260720.nc,4491.949940740741,1364.7074477406366,2345,7407
2454,202206032150.nc,4977.7840432098765,1079.9298582611277,3113,7308
2455,202308242350.nc,4405.615660493827,1205.5425727085599,2845,7550
2456,202206101900.nc,5247.074669135803,1044.0244897533616,3367,7554
2457,202208230250.nc,3975.5787814814817,978.450438876026,2309,7522
2458,202308191130.nc,3778.3005518518517,709.5174236670322,2947,7235
2459,202107100640.nc,4454.820235802469,1264.9642092432161,1406,7688
2460,202307090110.nc,4495.611786419753,1190.2655109691123,2121,7628
2461,202208310350.nc,4309.575290123456,1288.2469140247765,2133,7508
2462,202207290130.nc,4184.918792592593,1056.111431336873,2360,7449
2463,202307190130.nc,4102.771627160494,1096.7406322310608,2207,7436
2464,202306112150.nc,5090.769058024692,1038.517036032037,3399,7463
2465,202107142040.nc,4390.507637037037,1078.2064727648624,3014,7556
2466,202308020300.nc,4185.615796296296,1135.8099943293237,2212,7350
2467,202206111240.nc,4869.374462962963,1198.6287641963922,3343,7565
2468,202106170310.nc,5007.387249382716,1142.474720698645,1980,7572
2469,202308151510.nc,4187.372851851852,1018.9856829686454,2908,7103
2470,202209042110.nc,5408.074941975308,1155.2454302435112,3096,7675
2471,202308300450.nc,4787.188359259259,1290.4773586482452,2214,7461
2472,202107070020.nc,4905.657180246913,1171.4217201682852,3001,7610
2473,202307061940.nc,5035.051502469136,1212.2049627554645,3036,7705
2474,202107262020.nc,4301.362262962963,1177.9884237075519,3089,7647
2475,202307060700.nc,4524.295417283951,1276.8719988480475,1929,7723
2476,202306300930.nc,4619.655877777778,1573.3684690217976,2095,7670
2477,202307270200.nc,3873.0137444444445,1012.8974956669476,2251,7445
2478,202306171330.nc,4842.671555555556,1173.6464429988073,3020,7534
2479,202206301020.nc,4494.467187654321,1217.4184753316772,2870,7583
2480,202207061110.nc,4603.335688888889,1210.8701287741035,2996,7623
2481,202207192320.nc,4749.04381728395,970.0659987403662,3116,7634
2482,202106230200.nc,3716.704185185185,837.2093696689595,1866,7013
2483,202207062100.nc,4523.769812345679,1132.2702216971172,3138,7572
2484,202307090540.nc,4478.852830864197,1377.3721619439082,1722,7579
2485,202107141820.nc,4396.78225308642,1132.8734740014695,2946,7616
2486,202307150950.nc,4716.235519753086,1069.1361439843179,2636,7717
2487,202106091120.nc,5048.931164197531,1188.501300128055,3209,7662
2488,202207220120.nc,3869.612465432099,881.3901250043764,2457,7465
2489,202206170030.nc,4589.929508641975,1194.8013873273512,2375,7497
2490,202106131320.nc,5064.91375308642,1207.992717060046,3323,7470
2491,202307082300.nc,4591.768281481482,1119.92076888418,2924,7623
2492,202206301440.nc,4449.678222222222,1099.437077522812,3004,7326
2493,202308160850.nc,4039.4432432098765,1122.542202288808,2242,7368
2494,202106110950.nc,4752.4125629629625,1281.4126784810771,2585,7505
2495,202107301420.nc,4131.571825925926,884.81212650423,3036,7403
2496,202307280740.nc,4978.942751851851,1403.89393912223,1838,7533
2497,202307270450.nc,3938.9045074074074,1155.4596089797487,1511,7562
2498,202306150330.nc,3907.4032197530864,1415.9865324432799,1022,7583
2499,202106231320.nc,4278.012235802469,891.6959774522965,3138,7344
2500,202307190750.nc,4135.9776827160495,1271.911051681521,2067,7784
2501,202308190420.nc,3657.8548802469136,858.1288897683565,1197,7431
2502,202208212040.nc,4525.3473098765435,1366.29786256102,2877,7677
2503,202106100800.nc,5366.19395308642,1481.1336537659263,1789,7579
2504,202308271850.nc,5132.60582962963,1180.1273931128783,3088,7726
2505,202306272050.nc,4865.5647765432095,1234.5982523668213,3114,7452
2506,202308130530.nc,3868.786025925926,1081.4964690770869,1555,7554
2507,202306150210.nc,3971.662335802469,1375.239898594639,1446,7628
2508,202208200940.nc,4080.941048148148,1099.853036586651,2767,7770
2509,202207240520.nc,3936.7616259259257,989.0217325971184,1931,7574
2510,202207231550.nc,4523.1285419753085,1060.4651962678827,2886,7761
2511,202306271240.nc,4357.6266975308645,1114.6279002804201,2802,7547
2512,202308101750.nc,4355.028291358025,1203.8996697910736,2883,7279
2513,202207272250.nc,4290.119828395062,1180.805166475708,2945,7517
2514,202208310610.nc,4313.001919753086,1242.688917817603,2104,7629
2515,202306090330.nc,4520.8391654320985,1439.408660876513,1139,7294
2516,202308040650.nc,4141.490809876544,1198.3043004733086,2237,7584
2517,202207031630.nc,4802.342490123457,1085.9131163926522,3224,7607
2518,202208030400.nc,3777.1055802469136,997.4378570282255,2083,7297
2519,202106052210.nc,4415.3795580246915,914.045089687932,3131,7398
2520,202308122010.nc,4116.196979012346,1026.629202087239,2798,7234
2521,202308170510.nc,4102.582427160494,1193.4297089898469,1791,7558
2522,202307220430.nc,5119.782060493827,1343.113763306228,2020,7626
2523,202207300510.nc,4413.261832098766,1244.1112151328196,2224,7631
2524,202106070350.nc,4504.623862962963,1212.1654200812206,1502,7503
2525,202208300730.nc,4755.052985185185,1252.158099488063,2585,7736
2526,202308240550.nc,4535.37015308642,1386.1030501645907,2058,7661
2527,202107240710.nc,4468.419681481481,1481.02941705875,2286,7561
2528,202208120730.nc,4234.423485185185,1231.456189592721,2024,7593
2529,202207111110.nc,4697.786224691358,1177.2172160866212,2722,7604
2530,202106222250.nc,4004.0429814814815,775.5818925332333,3093,7227
2531,202209012310.nc,4432.049104938272,1090.9222400199687,3032,7702
2532,202206041100.nc,5443.475060493827,1042.2107011434975,3053,7567
2533,202107030220.nc,5558.320428395062,1354.0185081155546,2638,7610
2534,202308021030.nc,4328.11841728395,1282.2522140367075,2878,7583
2535,202306060510.nc,4230.613612345679,1388.2460410086483,1149,7390
2536,202308230040.nc,4278.704896296296,1299.5025214612606,2643,7630
2537,202306070440.nc,4649.025917283951,1195.1060517810138,1380,7314
2538,202106130720.nc,4937.474462962963,1428.9037610707662,2219,7563
2539,202307061510.nc,5072.108072839506,1198.652473592697,2953,7759
2540,202106130840.nc,5037.694374074074,1371.9141133031787,2613,7499
2541,202307271000.nc,4553.345337037037,1293.8401021661043,2917,7448
2542,202208040500.nc,3755.0102827160495,1023.0043145615514,2123,7527
2543,202207310530.nc,4677.504137037037,1439.5488483266856,1290,7700
2544,202207240400.nc,3967.06817654321,978.5989888636946,1905,7417
2545,202206301650.nc,4473.641098765432,1125.4972674124388,3042,7241
2546,202306131440.nc,4518.5427049382715,931.4210741874407,3238,7489
2547,202208111620.nc,4102.6652271604935,824.442915686654,2817,7516
2548,202207150450.nc,4492.495641975309,1285.8872481189146,1563,7558
2549,202106281830.nc,4157.435207407408,695.4378697489318,3135,7317
2550,202306050320.nc,4332.771544444445,1199.934921412036,1668,7376
2551,202106021850.nc,5740.110935802469,1036.493122847678,3508,7623
2552,202306160350.nc,4119.001274074074,1465.8958265947842,1183,7393
2553,202107140000.nc,4196.756479012346,1043.372282668434,2801,7534
2554,202207060310.nc,4683.196334567901,1209.8509006759132,1832,7458
2555,202307101310.nc,4540.737616049382,1216.9192482274714,2914,7688
2556,202306080430.nc,4812.84204691358,1570.168883953966,1288,7578
2557,202107171920.nc,4305.560360493827,1094.6149256746398,3177,7720
2558,202207190720.nc,4781.324718518518,1317.0259257991163,1515,7641
2559,202306150920.nc,4062.8609666666666,1053.204836288781,2093,7372
2560,202207251740.nc,4028.1346518518517,914.7414849284611,2986,7452
2561,202106040120.nc,4764.611055555555,1182.1517753770695,2408,7575
2562,202308260520.nc,4171.726217283951,1121.720456278278,1725,7318
2563,202208161500.nc,4231.111258024692,1002.9743388262103,3062,7505
2564,202209101530.nc,4347.476504938271,818.82287225443,3042,7284
2565,202307121300.nc,5007.162525925926,1302.3325510326274,2726,7761
2566,202308130420.nc,3855.203482716049,1076.865349738594,1537,7551
2567,202207171240.nc,4841.742487654321,1116.8459806376188,2883,7584
2568,202106171330.nc,5069.474165432099,926.0904834797917,3213,7637
2569,202209040220.nc,5115.847937037037,1360.9343524815993,2420,7467
2570,202206280420.nc,5215.789561728395,1218.5953038656385,2284,7488
2571,202107281330.nc,4426.872996296296,1271.596004752843,2983,7782
2572,202207052050.nc,4881.24240617284,1091.0511369989285,3265,7455
2573,202308130840.nc,3979.6908617283952,1108.949093234949,2214,7529
2574,202207271600.nc,4151.515633333333,1000.3633604191923,2967,7401
2575,202307140130.nc,5497.8062308641975,1351.51995754773,2678,7617
2576,202107180510.nc,4238.7753,1216.869614422078,2214,7567
2577,202306250120.nc,5013.663122222222,1552.1392770246164,1918,7640
2578,202307260910.nc,4337.8342827160495,1286.8434403036747,2721,7614
2579,202308131750.nc,4184.736819753087,967.6076313719544,3048,7442
2580,202307150240.nc,4956.044961728395,1084.8644666532489,2228,7244
2581,202307310040.nc,4502.563662962963,1129.6094185624747,2735,7509
2582,202306300630.nc,4494.495667901235,1691.8614752107278,1198,7797
2583,202306132210.nc,4415.563727160494,937.6356234295038,3246,7639
2584,202206290850.nc,4277.615516049383,1054.3491774721927,2392,7658
2585,202107290150.nc,4317.451469135803,1183.351879421829,2117,7299
2586,202206060430.nc,4528.871480246914,1081.2347787187884,1344,7269
2587,202306192100.nc,5025.864540740741,1009.2451915518558,3189,7466
2588,202308260930.nc,4383.22782962963,1216.8697275954005,2978,7762
2589,202308121120.nc,4056.287490123457,1024.7041899404567,2589,7156
2590,202208090520.nc,4634.84434691358,1528.6011701618786,1487,7506
2591,202209050610.nc,5293.64115308642,1554.6230176950974,2047,7677
2592,202207151020.nc,4722.51952962963,1232.2224929781594,2700,7648
2593,202308141330.nc,4147.9996839506175,944.3118679927722,2929,7382
2594,202106221720.nc,4127.693691358025,701.4161652885555,3056,6897
2595,202308311950.nc,4751.57679382716,1287.8216821483284,3040,7772
2596,202308241900.nc,4522.524,1195.2581874302562,3005,7622
2597,202106191400.nc,4624.863814814815,891.7551906001095,3024,7389
2598,202306180750.nc,4533.934417283951,1350.7281985618959,1936,7577
2599,202307251610.nc,4166.405177777778,921.169753227166,3081,7399
2600,202107082140.nc,4834.1978135802465,1049.8287139253398,3159,7733
2601,202306190530.nc,4785.347783950618,1275.838087876823,1868,7506
2602,202307240200.nc,4127.647396296296,1095.073065335131,2366,7619
2603,202307312130.nc,4492.185317283951,1163.9685910400992,3118,7516
2604,202308092150.nc,4603.654945679013,1322.0290789023675,2987,7511
2605,202107010720.nc,4618.008502469136,1291.671752093427,2090,7609
2606,202308311120.nc,4601.72630617284,1133.8534272838326,2958,7686
2607,202308040820.nc,4164.136175308642,1196.329932410876,2485,7418
2608,202206080900.nc,4385.285841975308,912.915492316594,2530,7337
2609,202307250300.nc,4113.739720987654,1086.9518957579828,1578,7395
2610,202106210010.nc,4258.3603469135805,903.3056123480494,2601,7390
2611,202308302230.nc,4805.009203703704,1125.0897170636892,3089,7620
2612,202107091840.nc,4650.103917283951,1152.370699537718,3045,7706
2613,202307241810.nc,4266.862611111111,983.7900948063606,2996,7528
2614,202208071310.nc,4497.654067901234,1180.2101452378474,2806,7608
2615,202208111300.nc,4198.845616049382,955.7416302957672,2795,7215
2616,202206231250.nc,5042.091772839506,1307.870020270908,2859,7526
2617,202307202330.nc,4438.117377777778,1179.02185446723,2863,7599
2618,202106220940.nc,3939.0120234567903,857.1181332814521,2491,7373
2619,202106060500.nc,4054.448988888889,1224.21922008883,1492,7333
2620,202306032250.nc,4456.342654320988,824.8991337548476,3218,6916
2621,202306272210.nc,4833.339065432098,1212.9172909051167,3137,7480
2622,202106270050.nc,4759.297880246913,1172.673728981724,2623,7740
2623,202206071140.nc,4485.161032098766,764.5351926575212,3075,7382
2624,202307041210.nc,5224.12707654321,1185.8142721029956,3021,7637
2625,202107050940.nc,5036.698272839506,1275.4982209264922,2729,7728
2626,202206201550.nc,4736.613774074074,1292.8085502439467,2979,7740
2627,202209092130.nc,4396.971637037037,945.2068847405706,3061,7429
2628,202307290030.nc,4786.344292592593,1307.6710385524273,2464,7547
2629,202206230640.nc,5019.248943209876,1533.8684691844157,1745,7682
2630,202207060520.nc,4661.670644444444,1279.817095463632,1416,7653
2631,202106180700.nc,4810.543290123457,1113.919606325158,1870,7574
2632,202106170840.nc,5035.906518518518,1011.824680176511,2495,7699
2633,202307310440.nc,4526.604669135802,1255.518057566864,2172,7613
2634,202308141030.nc,4189.155964197531,1060.219426446561,2798,7387
2635,202207101840.nc,4848.107886419753,1222.4703958656535,3028,7806
2636,202308311510.nc,4608.109034567901,1165.57372852811,3000,7717
2637,202106110310.nc,4783.654087654321,1677.4501929954438,1102,7476
2638,202207051000.nc,4737.085132098766,1244.2031104029907,2895,7808
2639,202207191940.nc,4955.99105308642,932.9630046931793,3292,7665
2640,202106091250.nc,5046.566602469135,1161.816247977857,3203,7555
2641,202106302130.nc,4667.369701234568,1039.3260248893778,3214,7699
2642,202209061620.nc,3867.741488888889,578.8363738723444,3051,6672
2643,202106160140.nc,4605.64912962963,1077.725771529851,2467,7577
2644,202207201700.nc,5126.3994913580245,1023.5659202732994,3201,7561
2645,202106120450.nc,4492.895949382716,1335.4818428860829,1241,7486
2646,202206290530.nc,4352.213785185185,1133.347407296968,1818,7714
2647,202106081440.nc,4565.495187654321,914.3027169103681,3236,7471
2648,202207272010.nc,4276.816725925926,1117.4974401377021,2998,7504
2649,202306060830.nc,4297.455661728395,1164.088013869277,2007,7304
2650,202206150450.nc,4421.203430864198,1207.9326714976455,1691,7327
2651,202206290400.nc,4370.772706172839,1147.4873727460315,1791,7523
2652,202307250810.nc,4181.080045679012,1169.977316297506,1998,7643
2653,202106271930.nc,4567.063656790124,925.569023784714,3216,7656
2654,202107090850.nc,4688.089374074074,1272.6067011651896,2345,7536
2655,202306160420.nc,4156.377579012345,1476.1575888783775,1151,7412
2656,202306281900.nc,4888.29465308642,1170.4815886309377,3234,7600
2657,202208270630.nc,4121.58505308642,1096.1377510883538,1955,7630
2658,202106280240.nc,4297.1571901234565,1132.267938350809,1593,7533
2659,202206271110.nc,5611.81757037037,1154.9284780830938,3152,7790
2660,202107110200.nc,4478.087343209877,1129.6291073363568,2063,7654
2661,202208121220.nc,4253.1072456790125,1066.916764498869,2634,7536
2662,202106102210.nc,5528.177733333333,1429.7343846439044,3294,7575
2663,202208301320.nc,4687.82205308642,1056.8670067706385,3060,7665
2664,202306102230.nc,5084.723133333333,1171.5667769312365,3234,7492
2665,202106171430.nc,5107.543207407407,939.0863996668745,3266,7747
2666,202206191130.nc,4569.736992592592,1316.521963267372,2790,7728
2667,202206290120.nc,4453.365633333333,1134.9100210028807,2232,7768
2668,202307151830.nc,4612.502590123457,1003.3919848813599,3024,7437
2669,202308060810.nc,4167.343154320988,1054.457559015471,1973,7650
