,file_name,mean,std,min,max
15128,202307010120.nc,0.6792637,2.9731228,0.0,99.22
15129,202206090230.nc,0.20977834,0.8906292,0.0,97.0
15130,202207131230.nc,0.40537658,1.3902322,0.0,96.07
15131,202209061440.nc,0.12172458,1.2472311,0.0,99.799995
15132,202306171620.nc,0.4947012,1.7605422,0.0,99.079994
15133,202208151330.nc,1.4949255,7.130638,0.0,99.7
15134,202207301820.nc,0.7780621,4.0659337,0.0,97.79
15135,202206091810.nc,0.45011073,1.5324285,0.0,91.61
15136,202307011950.nc,0.48845753,1.6793095,0.0,99.7
15137,202209101800.nc,0.70889306,3.2508118,0.0,98.21
15138,202209061030.nc,0.49969223,3.9504955,0.0,99.799995
15139,202206131920.nc,0.6158625,2.0729234,0.0,99.24
15140,202307281630.nc,0.5233907,1.5250456,0.0,98.18
15141,202206040130.nc,0.47113064,1.0614864,0.0,97.65
15142,202307102020.nc,0.7563767,3.0240939,0.0,99.7
15143,202208070520.nc,0.48214287,1.8300214,0.0,99.7
15144,202308031810.nc,0.1882225,1.1428204,0.0,98.1
15145,202206061100.nc,0.25934318,1.0076839,0.0,99.1
15146,202307221600.nc,0.45649576,1.7012501,0.0,98.28
15147,202107270000.nc,0.5372682,1.9394478,0.0,99.4
15148,202206141640.nc,0.42051345,2.1558416,0.0,97.93
15149,202208122330.nc,1.3346437,6.2553697,0.0,99.65
15150,202208090810.nc,1.0169107,3.6922042,0.0,99.7
15151,202107070420.nc,1.2883956,5.707588,0.0,99.4
15152,202207100800.nc,1.8641946,8.095443,0.0,98.1
15153,202207251310.nc,0.23563534,1.8200907,0.0,91.509995
15154,202208061850.nc,0.5273736,2.634149,0.0,98.2
15155,202307191300.nc,0.76508474,4.215792,0.0,98.46
15156,202106200620.nc,0.41673,1.2700481,0.0,99.4
15157,202207081350.nc,0.38204396,2.2855039,0.0,99.11
15158,202209070840.nc,0.15213083,1.2450217,0.0,99.09
15159,202307202200.nc,0.9084328,3.8524053,0.0,98.1
15160,202106100950.nc,1.1506582,2.2622373,0.0,99.189995
15161,202207141730.nc,0.54008585,3.0889523,0.0,98.009995
15162,202306201840.nc,0.6036164,1.8470702,0.0,99.59
15163,202106080420.nc,0.4027315,1.3177109,0.0,93.29
15164,202306132150.nc,0.6437621,5.208245,0.0,98.99
15165,202306050740.nc,0.24757342,0.9979339,0.0,98.1
15166,202306151920.nc,0.22690451,1.465371,0.0,97.03
15167,202306040330.nc,0.22238585,1.418924,0.0,99.49
15168,202308270240.nc,0.4892474,1.9135127,0.0,98.1
15169,202307141450.nc,0.9219387,3.7546864,0.0,99.7
15170,202308312020.nc,1.2281015,6.276396,0.0,99.06
15171,202307232140.nc,0.30091405,1.6441981,0.0,99.7
15172,202206190340.nc,1.9771694,9.942372,0.0,98.22
15173,202306262130.nc,0.52795345,2.166675,0.0,99.7
15174,202307142110.nc,0.830802,2.8571308,0.0,98.92
15175,202208301740.nc,0.30452183,1.3806804,0.0,99.63
15176,202106260140.nc,0.69904906,1.2417816,0.0,95.9
15177,202208091130.nc,0.66717833,2.3618855,0.0,99.7
15178,202306171000.nc,0.59758246,1.9060528,0.0,99.259995
15179,202207142240.nc,0.5761064,3.176614,0.0,99.7
15180,202107262210.nc,0.58363175,1.8733755,0.0,99.4
15181,202207121850.nc,0.8524943,4.6900396,0.0,98.79
15182,202208212140.nc,0.9412652,6.2150917,0.0,98.1
15183,202206051810.nc,0.52680343,1.9119784,0.0,89.13
15184,202206160920.nc,0.47826397,1.879644,0.0,98.1
15185,202208140600.nc,0.45077932,1.6002924,0.0,99.189995
15186,202207241040.nc,0.2892095,1.2522181,0.0,98.479996
15187,202106051030.nc,0.55417687,2.187758,0.0,99.4
15188,202307210450.nc,0.41514182,1.217136,0.0,98.56
15189,202306170340.nc,0.5135985,1.7659009,0.0,98.71
15190,202306161540.nc,0.5603364,2.1849923,0.0,98.579994
15191,202208121420.nc,0.3785948,1.8485291,0.0,98.13
15192,202207191120.nc,0.7587208,4.32147,0.0,99.189995
15193,202206251430.nc,0.7092447,3.4396067,0.0,99.439995
15194,202208130310.nc,1.0682975,4.3504205,0.0,99.7
15195,202307260130.nc,0.30624434,1.7525921,0.0,98.009995
15196,202307250720.nc,0.2605261,1.3308121,0.0,98.18
15197,202307160610.nc,0.49228153,2.9834642,0.0,99.579994
15198,202206101320.nc,0.515539,1.6345211,0.0,92.1
15199,202307160450.nc,0.32201827,1.2578665,0.0,99.7
15200,202208230950.nc,0.11653719,1.4221578,0.0,99.42
15201,202206231910.nc,0.7587707,2.9108646,0.0,99.02
15202,202208062100.nc,0.43504822,1.6383637,0.0,98.84
15203,202207262030.nc,0.22343327,1.4520872,0.0,99.7
15204,202107081000.nc,1.8094125,6.890394,0.0,95.31
15205,202107110010.nc,0.9434607,4.9218264,0.0,99.4
15206,202106101420.nc,2.5199049,7.382749,0.0,99.4
15207,202209070710.nc,0.1517077,1.4338663,0.0,99.799995
15208,202307271420.nc,0.24725637,0.9576917,0.0,59.09
15209,202206060610.nc,0.382273,1.0687864,0.0,96.579994
15210,202106080810.nc,0.722239,4.5929003,0.0,94.84
15211,202107111720.nc,0.9023668,3.3603628,0.0,81.299995
15212,202106060110.nc,0.29162043,0.86981094,0.0,99.4
15213,202206061300.nc,0.26846087,0.9323868,0.0,98.14
15214,202308020130.nc,0.29968637,1.4157257,0.0,99.22
15215,202308141000.nc,0.28033638,1.4481354,0.0,99.7
15216,202307061350.nc,1.439517,6.170403,0.0,99.46
15217,202107021730.nc,1.3014427,3.2506058,0.0,99.4
15218,202308141720.nc,0.24861102,1.7542472,0.0,99.7
15219,202207280030.nc,0.22085515,0.96845984,0.0,98.1
15220,202207281130.nc,0.4588596,2.2293413,0.0,97.82
15221,202306071200.nc,0.58530134,1.7650001,0.0,98.979996
15222,202308240320.nc,0.42587125,1.8566709,0.0,99.49
15223,202307070400.nc,0.8474692,3.7372,0.0,97.63
15224,202308120710.nc,0.25353348,1.2565508,0.0,94.56
15225,202107292210.nc,0.35164332,1.0182091,0.0,85.0
15226,202107122130.nc,0.59006107,2.672115,0.0,99.4
15227,202208180440.nc,0.32933086,1.3333086,0.0,99.7
15228,202207311640.nc,0.68182755,3.5525122,0.0,98.509995
15229,202306240820.nc,0.49673307,2.3700824,0.0,98.4
15230,202209070500.nc,0.114219904,1.1087114,0.0,98.329994
15231,202206140300.nc,0.7255731,2.3692625,0.0,99.7
15232,202308041230.nc,0.49279484,3.2094738,0.0,98.32
15233,202306301240.nc,0.6940401,3.385526,0.0,98.25
15234,202106170710.nc,0.73738116,2.0395699,0.0,87.4
15235,202107311730.nc,0.48286268,1.176619,0.0,99.4
15236,202308251050.nc,0.19900532,1.379634,0.0,98.65
15237,202308052100.nc,0.22644322,1.2725309,0.0,97.869995
15238,202106081300.nc,0.35126242,1.1256676,0.0,81.299995
15239,202208292200.nc,0.5858927,1.7822481,0.0,94.619995
15240,202207101130.nc,2.5871327,10.3538885,0.0,99.7
15241,202308151300.nc,0.24557209,1.8124524,0.0,98.36
15242,202207230840.nc,0.37124437,1.4746814,0.0,95.68
15243,202306250600.nc,1.4561414,3.8383152,0.0,99.7
15244,202307190530.nc,0.3273706,1.5409468,0.0,96.689995
15245,202306090940.nc,0.32551578,1.3737385,0.0,98.92
15246,202209021730.nc,0.7477074,2.7926993,0.0,99.799995
15247,202307180140.nc,0.26324514,1.6491607,0.0,99.2
15248,202307011840.nc,0.43102175,1.6000298,0.0,99.7
15249,202308311320.nc,0.63800895,3.4733799,0.0,94.409996
15250,202107062210.nc,1.3030523,5.0101566,0.0,99.17
15251,202307170920.nc,0.37533695,2.317322,0.0,98.869995
15252,202209011500.nc,0.7117406,3.5762289,0.0,99.799995
15253,202206040310.nc,0.53496504,1.2133818,0.0,85.6
15254,202306211950.nc,0.4646825,1.4372088,0.0,98.03
15255,202106021410.nc,1.3252594,2.4052866,0.0,97.92
15256,202206100140.nc,0.5856185,1.4751283,0.0,98.1
15257,202306230920.nc,0.58405274,2.0482678,0.0,99.7
15258,202206182020.nc,0.5679416,3.5597048,0.0,98.38
15259,202206050420.nc,1.4310368,3.5934658,0.0,98.1
15260,202308080410.nc,0.21859212,1.2771847,0.0,98.1
15261,202208110910.nc,0.4541382,2.2928069,0.0,99.7
15262,202307110110.nc,0.27000543,1.2043356,0.0,98.1
15263,202206281430.nc,0.28900677,1.4897239,0.0,98.549995
15264,202208251230.nc,0.3746005,1.7783604,0.0,99.549995
15265,202206192110.nc,0.5590023,4.294209,0.0,99.28
15266,202208231700.nc,0.13390474,1.1254455,0.0,98.17
15267,202208080350.nc,0.95563126,3.8361015,0.0,99.7
15268,202207260110.nc,0.2506643,1.3352472,0.0,89.0
15269,202307201630.nc,0.34461907,2.3243015,0.0,95.93
15270,202106131230.nc,0.97826815,2.7019653,0.0,98.229996
15271,202107281100.nc,0.709112,3.8293908,0.0,98.829994
15272,202307160540.nc,0.32275665,1.5828044,0.0,99.11
15273,202307202240.nc,0.827813,3.402419,0.0,98.1
15274,202306100510.nc,0.62139446,1.7415347,0.0,98.22
15275,202208120810.nc,0.3988974,2.0978193,0.0,98.92
15276,202207011030.nc,0.17803612,0.7918164,0.0,91.689995
15277,202208222310.nc,0.3980102,3.5712466,0.0,99.7
15278,202206301010.nc,0.41636848,1.7750883,0.0,98.1
15279,202307151620.nc,0.35923618,1.3118367,0.0,99.56
15280,202306262110.nc,0.49733275,1.9101601,0.0,99.7
15281,202207051220.nc,1.0973606,4.74004,0.0,99.7
15282,202306292100.nc,0.67009586,1.9505987,0.0,99.59
15283,202206100410.nc,0.78158504,1.8529251,0.0,98.1
15284,202307181740.nc,0.19829631,0.98344105,0.0,99.38
15285,202307231240.nc,0.2859143,1.3120816,0.0,98.15
15286,202107091910.nc,0.7621617,3.04822,0.0,99.4
15287,202206071100.nc,0.33258903,1.475677,0.0,97.82
15288,202308160900.nc,0.19326374,1.2335705,0.0,99.21
15289,202308051700.nc,0.20958914,1.2753162,0.0,97.659996
15290,202307232200.nc,0.3039141,1.5377352,0.0,99.7
15291,202208261050.nc,0.34262192,1.7953846,0.0,95.13
15292,202208190900.nc,0.9308855,6.314113,0.0,99.7
15293,202208101740.nc,0.6145545,2.3669324,0.0,99.7
15294,202106050000.nc,0.3006603,0.997609,0.0,99.4
15295,202106171220.nc,0.7427335,1.8747934,0.0,97.229996
15296,202207300230.nc,0.26635584,1.5901955,0.0,99.7
15297,202107302230.nc,0.5351661,2.5436213,0.0,96.86
15298,202206222100.nc,1.0046434,3.4199986,0.0,92.42
15299,202107020220.nc,1.183709,3.5871897,0.0,99.6
15300,202206090750.nc,0.38878933,1.2157536,0.0,97.96
15301,202308290010.nc,0.62180966,2.2116811,0.0,99.7
15302,202209100350.nc,0.6704865,3.3851252,0.0,99.799995
15303,202107091630.nc,0.73628163,3.3156195,0.0,92.77
15304,202106271410.nc,0.59243757,1.6587408,0.0,99.4
15305,202206220010.nc,0.31367362,1.002349,0.0,66.159996
15306,202307200420.nc,0.556109,3.4809263,0.0,98.619995
15307,202308202350.nc,0.27733323,1.1815509,0.0,99.7
15308,202106211440.nc,0.3304605,1.1604103,0.0,99.4
15309,202206061210.nc,0.28761366,0.91955763,0.0,84.9
15310,202208260650.nc,0.37350988,2.1904037,0.0,99.7
15311,202307051330.nc,0.21081184,1.3297942,0.0,98.85
15312,202106011400.nc,0.75731665,1.426834,0.0,85.509995
15313,202106171550.nc,0.74546826,1.8870045,0.0,97.92
15314,202308091750.nc,0.3476005,1.5763549,0.0,99.479996
15315,202107040640.nc,1.2895888,4.623822,0.0,99.4
15316,202207090450.nc,0.25653812,2.154046,0.0,98.759995
15317,202306070350.nc,0.2870198,1.1915679,0.0,99.54
15318,202208280100.nc,0.18976977,0.9235577,0.0,89.9
15319,202306270820.nc,0.29829293,1.5387394,0.0,97.509995
15320,202308181930.nc,0.24523361,2.0422668,0.0,98.93
15321,202107051150.nc,0.97291255,3.4603434,0.0,93.13
15322,202107282040.nc,0.46036276,1.6766069,0.0,99.4
15323,202208281020.nc,0.18195808,0.7504002,0.0,89.04
15324,202209021950.nc,0.74931604,3.0493307,0.0,99.799995
15325,202207201130.nc,2.7735858,11.841502,0.0,99.7
15326,202306050020.nc,0.17979354,0.76775086,0.0,98.1
15327,202106041020.nc,0.35312805,1.1248869,0.0,99.4
15328,202207141840.nc,0.9373147,6.0468893,0.0,98.11
15329,202107311940.nc,0.36771277,1.2578591,0.0,99.22
15330,202208160500.nc,0.74954283,4.793615,0.0,99.579994
15331,202207120400.nc,1.1602721,6.5019903,0.0,98.1
15332,202207090830.nc,0.52198493,2.928473,0.0,98.1
15333,202206241910.nc,0.2078918,1.1005734,0.0,91.79
15334,202308170750.nc,0.2120493,1.665566,0.0,99.32
15335,202107142130.nc,0.3817283,1.6263149,0.0,90.21
15336,202308310840.nc,0.32399833,1.5012618,0.0,99.7
15337,202107250830.nc,1.3487846,5.2013617,0.0,99.4
15338,202107251150.nc,1.0396773,4.4971733,0.0,87.27
15339,202206220100.nc,0.30998647,0.8860782,0.0,59.87
15340,202106301120.nc,0.8612035,2.1619294,0.0,98.09
15341,202206221940.nc,0.696005,2.1078372,0.0,98.18
15342,202206221200.nc,0.5646938,2.3677688,0.0,90.829994
15343,202208161620.nc,0.40763554,2.2655747,0.0,99.7
15344,202106111110.nc,0.53549963,1.3598595,0.0,99.53
15345,202308041240.nc,0.51277375,3.387313,0.0,98.86
15346,202208100550.nc,0.3138895,1.5178927,0.0,99.7
15347,202308202330.nc,0.2811908,1.2893144,0.0,91.89
15348,202308230300.nc,0.93427795,4.086467,0.0,99.7
15349,202307031240.nc,0.47308466,1.9102938,0.0,98.1
15350,202208091400.nc,0.49676663,1.7955523,0.0,99.7
15351,202307191150.nc,0.88936037,4.7747793,0.0,97.61
15352,202107031740.nc,2.094831,6.563732,0.0,99.4
15353,202307102010.nc,0.7681326,3.0574427,0.0,99.52
15354,202206232010.nc,0.6952211,2.5125704,0.0,99.299995
15355,202306140300.nc,0.081137285,0.53379184,0.0,96.299995
15356,202208101930.nc,0.36598697,2.406054,0.0,99.7
15357,202106191600.nc,0.46779573,1.511205,0.0,99.4
15358,202106291630.nc,0.40899023,1.4276352,0.0,99.32
15359,202208260240.nc,0.2239215,1.1323658,0.0,98.86
15360,202307252340.nc,0.2354137,1.3365884,0.0,99.7
15361,202107150600.nc,0.5998566,2.3308902,0.0,99.59
15362,202209101340.nc,1.0266693,5.563831,0.0,99.799995
15363,202206260840.nc,3.5985832,12.647086,0.0,98.1
15364,202307041430.nc,0.51189446,2.0638397,0.0,98.68
15365,202206221330.nc,0.78194684,3.5257514,0.0,92.13
15366,202207032300.nc,0.8746244,5.4007726,0.0,99.17
15367,202207230700.nc,0.5248633,2.0319495,0.0,99.7
15368,202106172000.nc,0.6914749,1.309007,0.0,99.329994
15369,202306061430.nc,0.20262921,0.8447655,0.0,53.12
15370,202107021930.nc,1.501652,4.4037547,0.0,99.4
15371,202206080050.nc,0.20774911,0.80035436,0.0,93.32
15372,202106160340.nc,0.69789714,1.3968043,0.0,90.22
15373,202307180230.nc,0.25582463,1.6099032,0.0,99.6
15374,202307280640.nc,0.6640591,2.8787124,0.0,99.7
15375,202106100420.nc,2.3080752,9.348174,0.0,99.4
15376,202307141750.nc,0.87417895,3.7743635,0.0,99.7
15377,202107012240.nc,0.9109107,3.989302,0.0,98.86
15378,202307291620.nc,0.29806885,1.1376035,0.0,98.009995
15379,202306031420.nc,0.119554505,0.84582794,0.0,99.7
15380,202206190420.nc,2.2409692,10.755589,0.0,98.86
15381,202206281810.nc,0.3360697,2.5143385,0.0,98.25
15382,202206241930.nc,0.19568186,0.98656833,0.0,96.59
15383,202208161910.nc,0.7899933,5.080804,0.0,99.5
15384,202306052100.nc,0.41073498,0.99047035,0.0,62.26
15385,202207170630.nc,1.070861,4.2935796,0.0,99.7
15386,202208130540.nc,0.54846853,1.9685907,0.0,99.28
15387,202306161410.nc,0.6938148,3.1332254,0.0,97.049995
15388,202307200150.nc,0.51299536,4.3729796,0.0,95.96
15389,202206210700.nc,0.45319054,1.2737101,0.0,97.689995
15390,202306131640.nc,0.22004467,2.4852047,0.0,99.2
15391,202107070140.nc,0.8055471,3.974072,0.0,99.4
15392,202208140330.nc,0.48457655,1.678952,0.0,95.259995
15393,202207032100.nc,0.8499593,5.087227,0.0,98.72
15394,202107210530.nc,0.5194523,2.865804,0.0,85.77
15395,202106020900.nc,1.4499801,3.3379717,0.0,97.43
15396,202206070000.nc,0.23905784,0.8866729,0.0,97.7
15397,202207060610.nc,0.34770143,1.9394016,0.0,93.5
15398,202106021040.nc,1.534227,3.267596,0.0,99.43
15399,202308031250.nc,0.53328073,2.5454698,0.0,99.119995
15400,202307251300.nc,0.1509981,0.943601,0.0,97.97
15401,202106200900.nc,0.43534857,1.0646213,0.0,93.29
15402,202306191450.nc,0.85049963,3.6433804,0.0,94.84
15403,202207240750.nc,0.29040945,1.4581393,0.0,98.29
15404,202306020650.nc,0.40157852,1.8646898,0.0,99.7
15405,202206021050.nc,0.17088558,0.88690853,0.0,98.1
15406,202208270000.nc,0.36586568,1.4894876,0.0,90.04
15407,202308080800.nc,0.3726865,1.2544,0.0,98.939995
15408,202306290350.nc,0.8916317,3.188944,0.0,99.7
15409,202208041430.nc,0.29840946,1.5835775,0.0,93.86
15410,202306230930.nc,0.570655,2.1032648,0.0,99.52
15411,202208081910.nc,0.89019674,3.8025002,0.0,97.93
15412,202306132040.nc,0.49203736,3.549699,0.0,99.09
15413,202308100050.nc,0.23140596,1.0806905,0.0,93.68
15414,202306251600.nc,0.8072338,2.728175,0.0,98.299995
15415,202207142040.nc,0.69245154,3.4785883,0.0,99.7
15416,202206010910.nc,0.4024596,1.1200165,0.0,91.0
15417,202307191430.nc,0.4431981,2.7129369,0.0,98.35
15418,202306280000.nc,0.30315506,1.0807873,0.0,97.96
15419,202106110210.nc,1.4607385,5.7865677,0.0,99.4
15420,202207250530.nc,0.24973068,2.813497,0.0,98.1
15421,202306150950.nc,0.27699676,1.937569,0.0,98.6
15422,202107230410.nc,0.49649754,1.644947,0.0,99.4
15423,202307092320.nc,0.2593147,1.4651649,0.0,93.659996
15424,202208240410.nc,0.29426187,1.3537486,0.0,98.1
15425,202208061420.nc,0.9711536,5.635417,0.0,98.78
15426,202308221200.nc,0.46761248,2.2700043,0.0,99.7
15427,202308192050.nc,0.19493502,1.3626853,0.0,98.119995
15428,202107151540.nc,0.5928012,2.2166884,0.0,99.4
15429,202107171130.nc,0.6392783,2.7729268,0.0,85.4
15430,202107270250.nc,0.6728325,3.8917034,0.0,99.6
15431,202208271640.nc,0.18105341,1.0497069,0.0,93.9
15432,202208292220.nc,0.5853742,1.8391604,0.0,99.7
15433,202107072320.nc,0.68385077,3.380294,0.0,99.509995
15434,202308290840.nc,0.4104862,1.895399,0.0,99.7
15435,202207120750.nc,0.43260282,3.6655407,0.0,98.1
15436,202107072140.nc,0.6399466,3.0583742,0.0,99.4
15437,202306112340.nc,0.4574972,1.5403677,0.0,96.31
15438,202206061740.nc,0.258282,0.938422,0.0,94.229996
15439,202306160400.nc,0.5422853,2.0021563,0.0,99.7
15440,202308291850.nc,0.7201025,4.276213,0.0,98.1
15441,202208200130.nc,0.52792656,3.2746542,0.0,99.7
15442,202208260940.nc,0.3896974,2.43703,0.0,96.82
15443,202106281250.nc,0.21510597,0.8501352,0.0,99.6
15444,202208291100.nc,0.60674983,2.9869747,0.0,97.75
15445,202207301930.nc,0.80949277,4.3920994,0.0,99.7
15446,202107310720.nc,0.54960465,2.357507,0.0,99.4
15447,202307111510.nc,0.3309092,2.2821705,0.0,98.1
15448,202209091600.nc,0.56068164,3.9571834,0.0,99.799995
15449,202307211220.nc,1.7818216,8.213004,0.0,98.79
15450,202307222000.nc,0.46060008,2.2216759,0.0,99.7
15451,202208241730.nc,0.26247558,1.6293569,0.0,98.31
15452,202208011050.nc,0.21213843,1.2427517,0.0,98.1
15453,202106152330.nc,0.80112106,1.8112301,0.0,99.4
15454,202306291730.nc,0.6057521,1.8471007,0.0,99.7
15455,202107102000.nc,0.92001444,3.6451955,0.0,99.4
15456,202107290100.nc,0.35243198,1.3727908,0.0,99.35
15457,202308131730.nc,0.23540708,1.6034123,0.0,99.54
15458,202307251000.nc,0.18498231,0.92495894,0.0,98.1
15459,202107040420.nc,1.6974927,6.4399724,0.0,99.4
15460,202207232230.nc,0.48334444,2.0948114,0.0,99.579994
15461,202206111630.nc,1.0061482,3.4859931,0.0,76.31
15462,202106221540.nc,0.22450814,0.89441156,0.0,99.479996
15463,202307210210.nc,0.52382785,2.528304,0.0,98.1
15464,202307010440.nc,0.7989663,3.9874947,0.0,99.7
15465,202107232020.nc,0.3910935,0.9190807,0.0,88.31
15466,202307041130.nc,0.5306139,1.6692636,0.0,99.259995
15467,202208161450.nc,0.5305494,2.8101861,0.0,99.04
15468,202306090210.nc,0.2866433,0.9582021,0.0,90.549995
15469,202208301230.nc,0.49153706,1.9254152,0.0,99.689995
15470,202308210800.nc,0.36957133,1.7631717,0.0,99.56
15471,202206102110.nc,0.53624034,1.6612957,0.0,99.24
15472,202209100930.nc,0.86427724,4.1507177,0.0,99.799995
15473,202206291040.nc,0.32475924,2.8034456,0.0,99.7
15474,202308011840.nc,0.26502192,1.5283455,0.0,98.82
15475,202206111730.nc,0.9659686,2.6305473,0.0,96.759995
15476,202307200050.nc,0.40658,3.0348792,0.0,98.1
15477,202306212230.nc,0.42051882,1.4857079,0.0,98.1
15478,202206172230.nc,2.2193115,8.115471,0.0,99.7
15479,202207101830.nc,1.1791064,6.2486587,0.0,98.729996
15480,202107160630.nc,0.8930619,2.8736532,0.0,99.4
15481,202308010130.nc,0.3470731,1.7622662,0.0,98.84
15482,202207252210.nc,0.130491,0.75433135,0.0,88.049995
15483,202106080700.nc,0.48120978,1.6350424,0.0,84.729996
15484,202308260430.nc,0.18102233,1.1280406,0.0,99.7
15485,202206081830.nc,0.20002379,0.882618,0.0,97.189995
15486,202208020150.nc,0.3341177,1.7785954,0.0,97.46
15487,202207142230.nc,0.5645598,2.9543576,0.0,99.7
15488,202308261050.nc,0.22921771,1.2978716,0.0,98.1
15489,202206151240.nc,0.23660116,1.3181902,0.0,91.61
15490,202307090940.nc,0.4119429,1.3701228,0.0,93.2
15491,202307170200.nc,0.35423836,1.8468604,0.0,99.67
15492,202106030210.nc,1.9020958,3.5783079,0.0,81.619995
15493,202206281850.nc,0.3004018,1.2995626,0.0,98.84
15494,202107311710.nc,0.47614044,1.1934121,0.0,89.189995
15495,202107250410.nc,0.7354757,3.1981754,0.0,99.4
15496,202308070550.nc,0.32993212,1.8061885,0.0,99.7
15497,202207142020.nc,0.84420365,4.1433363,0.0,99.7
15498,202208291840.nc,0.54157263,1.6941085,0.0,98.1
15499,202206192240.nc,0.60187095,3.6740224,0.0,98.1
15500,202306050310.nc,0.24150936,1.0422076,0.0,98.1
15501,202107120900.nc,1.0337594,4.170364,0.0,99.59
15502,202306161640.nc,0.5975953,2.4820151,0.0,98.56
15503,202207172010.nc,0.5060089,1.8458246,0.0,99.049995
15504,202206160120.nc,0.31156296,1.020816,0.0,79.67
15505,202307121930.nc,2.4339957,10.551074,0.0,99.7
15506,202306220240.nc,0.33912948,1.2561202,0.0,98.869995
15507,202307150430.nc,0.5595376,1.3527507,0.0,98.509995
15508,202106081900.nc,0.5737435,3.3932,0.0,81.38
15509,202206020150.nc,0.12398017,0.5760119,0.0,81.93
15510,202206300930.nc,0.4503363,1.932655,0.0,98.869995
15511,202307180410.nc,0.32141578,1.7650905,0.0,99.7
15512,202306020330.nc,0.44969156,1.5230653,0.0,97.84
15513,202308032130.nc,0.16107287,1.0170143,0.0,98.1
15514,202106121150.nc,1.2143224,5.0503254,0.0,85.79
15515,202307231850.nc,0.37303674,2.3345916,0.0,99.7
15516,202106081230.nc,0.37490875,1.1765296,0.0,90.61
15517,202106250120.nc,0.29665837,0.9501217,0.0,85.4
15518,202106100650.nc,1.8420691,7.546324,0.0,99.4
15519,202209050110.nc,1.7650216,3.6007311,0.0,99.799995
15520,202307120440.nc,0.66751295,2.2250664,0.0,98.1
15521,202207080120.nc,0.24009703,1.5460906,0.0,99.7
15522,202306111730.nc,0.30986953,0.8734533,0.0,97.03
15523,202106031700.nc,1.0982634,2.4506812,0.0,98.299995
15524,202207132030.nc,0.2833927,1.1939844,0.0,99.7
15525,202106060940.nc,0.4170237,0.9816046,0.0,80.409996
15526,202106111130.nc,0.52047527,1.3341146,0.0,99.54
15527,202208132140.nc,0.42356533,2.184132,0.0,99.7
15528,202207311250.nc,0.47718674,1.9158374,0.0,96.799995
15529,202208290900.nc,0.48573866,1.3951836,0.0,99.7
15530,202306080550.nc,0.446396,1.6432638,0.0,96.4
15531,202207112030.nc,0.8525863,4.536509,0.0,98.57
15532,202308052240.nc,0.30983853,1.9738013,0.0,98.22
15533,202308101120.nc,0.27073446,1.1266532,0.0,98.1
15534,202306060340.nc,0.38594884,1.330368,0.0,96.079994
15535,202207080040.nc,0.18352602,1.2242397,0.0,99.7
15536,202308221020.nc,0.77946514,3.6520402,0.0,98.1
15537,202307161150.nc,0.27023676,1.5269305,0.0,99.7
15538,202106131900.nc,0.6220923,1.4396155,0.0,96.99
15539,202207271320.nc,0.28197432,1.6710392,0.0,97.89
15540,202106071430.nc,0.27745792,1.0420771,0.0,91.7
15541,202209041950.nc,2.2683687,4.9226937,0.0,99.53
15542,202307300300.nc,0.57878524,1.8065329,0.0,98.009995
15543,202107191220.nc,0.28580144,1.2255965,0.0,98.07
15544,202107161220.nc,0.8270044,4.1523323,0.0,99.4
15545,202306220210.nc,0.31352702,1.2433386,0.0,96.6
15546,202106281020.nc,0.47935328,1.7891599,0.0,99.579994
15547,202307171410.nc,0.36248934,3.3572023,0.0,99.6
15548,202308252240.nc,0.30422524,1.4658133,0.0,99.7
15549,202208190850.nc,0.98914707,6.5042214,0.0,98.409996
15550,202208190640.nc,0.89212406,5.7527986,0.0,99.549995
15551,202306282250.nc,0.9252487,3.8459773,0.0,99.7
15552,202206151610.nc,0.27007735,0.8922207,0.0,54.649998
15553,202206102300.nc,0.6801064,2.1729357,0.0,98.1
15554,202306030840.nc,0.15338293,1.0093379,0.0,97.86
15555,202307161530.nc,0.250663,1.4866514,0.0,99.7
15556,202208232040.nc,0.430112,2.0026813,0.0,99.7
15557,202307101850.nc,1.0785298,4.7663193,0.0,98.63
15558,202207120920.nc,0.26830697,1.460109,0.0,97.909996
15559,202308100500.nc,0.23252268,1.2364494,0.0,98.1
15560,202308180500.nc,0.15412843,1.2842631,0.0,98.1
15561,202306181340.nc,0.34331745,1.4199277,0.0,98.1
15562,202306241230.nc,0.47733933,2.6737533,0.0,99.7
15563,202107240750.nc,0.8792712,3.569863,0.0,99.6
15564,202308282010.nc,0.62593615,2.936496,0.0,98.49
15565,202306221500.nc,0.4552907,1.5512952,0.0,94.61
15566,202307191040.nc,0.746383,4.1745634,0.0,99.7
15567,202107092010.nc,0.9317998,3.6105108,0.0,99.4
15568,202307210300.nc,0.40728793,1.8123404,0.0,98.1
15569,202206160100.nc,0.33350682,1.269906,0.0,98.1
15570,202308301840.nc,0.6073414,2.484068,0.0,98.47
15571,202206021140.nc,0.1624517,0.7433268,0.0,98.1
15572,202207280330.nc,0.28815478,1.4350522,0.0,98.59
15573,202206231500.nc,0.89453727,3.2075226,0.0,99.7
15574,202208050940.nc,0.2788307,1.9512111,0.0,99.22
15575,202106251700.nc,0.5590338,1.1151474,0.0,91.409996
15576,202106190530.nc,0.53813374,1.4466598,0.0,99.4
15577,202208221020.nc,0.81758296,3.1019788,0.0,99.7
15578,202106010040.nc,0.5553489,1.3016611,0.0,99.1
